date,year,month,n34_anom,oni_center,mei,n34_lag1,n34_lag2,n34_lag3,n34_lag6,n34_lag12,n34_roll3,n34_roll5,n34_trend1,n34_trend3,month_sin,month_cos,mei_lag1,mei_lag3,state_now,target_n34_anom_t3,target_oni_t3,target_state,persist_pred_state,has_core_features,mei_available,has_target,split
2012-05,2012,5,-0.32,-0.17,-0.32,-0.5,-0.61,-0.67,-1.19,-0.52,-0.4767,-0.594,0.18,0.35,0.5,-0.866,-0.38,-0.68,Neutral,0.47,0.41,Neutral,Neutral,True,True,True,val
2012-06,2012,6,0.02,0.06,-0.28,-0.32,-0.5,-0.61,-1.06,-0.38,-0.2667,-0.416,0.34,0.63,0.0,-1.0,-0.32,-0.59,Neutral,0.38,0.41,Neutral,Neutral,True,True,True,val
2012-07,2012,7,0.25,0.3,0.34,0.02,-0.32,-0.5,-0.87,-0.43,-0.0167,-0.232,0.23,0.75,-0.5,-0.866,-0.28,-0.38,Neutral,0.26,0.31,Neutral,Neutral,True,True,True,val
2012-08,2012,8,0.47,0.41,-0.02,0.25,0.02,-0.32,-0.67,-0.65,0.2467,-0.016,0.22,0.79,-0.866,-0.5,0.34,-0.32,Neutral,0.16,0.13,Neutral,Neutral,True,True,True,val
2012-09,2012,9,0.38,0.41,-0.29,0.47,0.25,0.02,-0.61,-0.8,0.3667,0.16,-0.09,0.36,-1.0,-0.0,-0.02,-0.28,Neutral,-0.25,-0.1,Neutral,Neutral,True,True,True,val
2012-10,2012,10,0.26,0.31,-0.19,0.38,0.47,0.25,-0.5,-1.05,0.37,0.276,-0.12,0.01,-0.866,0.5,-0.29,0.34,Neutral,-0.53,-0.29,Neutral,Neutral,True,True,True,val
2012-11,2012,11,0.16,0.13,-0.03,0.26,0.38,0.47,-0.32,-1.19,0.2667,0.304,-0.1,-0.31,-0.5,0.866,-0.19,-0.02,Neutral,-0.52,-0.29,Neutral,Neutral,True,True,True,val
2012-12,2012,12,-0.25,-0.1,-0.03,0.16,0.26,0.38,0.02,-1.06,0.0567,0.204,-0.41,-0.63,-0.0,1.0,-0.03,-0.29,Neutral,-0.25,-0.21,Neutral,Neutral,True,True,True,val
2013-01,2013,1,-0.53,-0.29,-0.06,-0.25,0.16,0.26,0.25,-0.87,-0.2067,0.004,-0.28,-0.79,0.5,0.866,-0.03,-0.19,Neutral,-0.25,-0.19,Neutral,Neutral,True,True,True,val
2013-02,2013,2,-0.52,-0.29,-0.08,-0.53,-0.25,0.16,0.47,-0.67,-0.4333,-0.176,0.01,-0.68,0.866,0.5,-0.06,-0.03,Neutral,-0.4,-0.27,Neutral,Neutral,True,True,True,val
2013-03,2013,3,-0.25,-0.21,-0.13,-0.52,-0.53,-0.25,0.38,-0.61,-0.4333,-0.278,0.27,0.0,1.0,0.0,-0.08,-0.03,Neutral,-0.42,-0.34,Neutral,Neutral,True,True,True,val
2013-04,2013,4,-0.25,-0.19,-0.35,-0.25,-0.52,-0.53,0.26,-0.5,-0.34,-0.36,0.0,0.28,0.866,-0.5,-0.13,-0.06,Neutral,-0.39,-0.35,Neutral,Neutral,True,True,True,val
2013-05,2013,5,-0.4,-0.27,-0.68,-0.25,-0.25,-0.52,0.16,-0.32,-0.3,-0.39,-0.15,0.12,0.5,-0.866,-0.35,-0.08,Neutral,-0.38,-0.28,Neutral,Neutral,True,True,True,val
2013-06,2013,6,-0.42,-0.34,-1.14,-0.4,-0.25,-0.25,-0.25,0.02,-0.3567,-0.368,-0.02,-0.17,0.0,-1.0,-0.68,-0.13,Neutral,-0.18,-0.21,Neutral,Neutral,True,True,True,val
2013-07,2013,7,-0.39,-0.35,-0.79,-0.42,-0.4,-0.25,-0.53,0.25,-0.4033,-0.342,0.03,-0.14,-0.5,-0.866,-1.14,-0.35,Neutral,-0.2,-0.13,Neutral,Neutral,True,True,True,val
2013-08,2013,8,-0.38,-0.28,-0.45,-0.39,-0.42,-0.4,-0.52,0.47,-0.3967,-0.368,0.01,0.02,-0.866,-0.5,-0.79,-0.68,Neutral,-0.14,-0.1,Neutral,Neutral,True,True,True,val
2013-09,2013,9,-0.18,-0.21,-0.33,-0.38,-0.39,-0.42,-0.25,0.38,-0.3167,-0.354,0.2,0.24,-1.0,-0.0,-0.45,-1.14,Neutral,-0.17,-0.15,Neutral,Neutral,True,True,True,val
2013-10,2013,10,-0.2,-0.13,-0.13,-0.18,-0.38,-0.39,-0.25,0.26,-0.2533,-0.314,-0.02,0.19,-0.866,0.5,-0.33,-0.79,Neutral,-0.49,-0.28,Neutral,Neutral,True,True,True,val
2013-11,2013,11,-0.14,-0.1,-0.16,-0.2,-0.18,-0.38,-0.4,0.16,-0.1733,-0.258,0.06,0.24,-0.5,0.866,-0.13,-0.45,Neutral,-0.62,-0.32,Neutral,Neutral,True,True,True,val
2013-12,2013,12,-0.17,-0.15,-0.33,-0.14,-0.2,-0.18,-0.42,-0.25,-0.17,-0.214,-0.03,0.01,-0.0,1.0,-0.16,-0.33,Neutral,-0.28,-0.14,Neutral,Neutral,True,True,True,val
2014-01,2014,1,-0.49,-0.28,-0.5,-0.17,-0.14,-0.2,-0.39,-0.53,-0.2667,-0.236,-0.32,-0.29,0.5,0.866,-0.33,-0.13,Neutral,0.08,0.15,Neutral,Neutral,True,True,True,val
2014-02,2014,2,-0.62,-0.32,-0.42,-0.49,-0.17,-0.14,-0.38,-0.52,-0.4267,-0.324,-0.13,-0.48,0.866,0.5,-0.5,-0.16,Neutral,0.32,0.31,Neutral,Neutral,True,True,True,val
2014-03,2014,3,-0.28,-0.14,-0.05,-0.62,-0.49,-0.17,-0.18,-0.25,-0.4633,-0.34,0.34,-0.11,1.0,0.0,-0.42,-0.33,Neutral,0.23,0.23,Neutral,Neutral,True,True,True,val
2014-04,2014,4,0.08,0.15,-0.17,-0.28,-0.62,-0.49,-0.2,-0.25,-0.2733,-0.296,0.36,0.57,0.866,-0.5,-0.05,-0.5,Neutral,-0.06,0.1,Neutral,Neutral,True,True,True,val
2014-05,2014,5,0.32,0.31,-0.17,0.08,-0.28,-0.62,-0.14,-0.4,0.04,-0.198,0.24,0.94,0.5,-0.866,-0.17,-0.42,Neutral,-0.03,0.11,Neutral,Neutral,True,True,True,val
2014-06,2014,6,0.23,0.23,0.0,0.32,0.08,-0.28,-0.17,-0.42,0.21,-0.054,-0.09,0.51,0.0,-1.0,-0.17,-0.05,Neutral,0.29,0.28,Neutral,Neutral,True,True,True,val
2014-07,2014,7,-0.06,0.1,0.41,0.23,0.32,0.08,-0.49,-0.39,0.1633,0.058,-0.29,-0.14,-0.5,-0.866,0.0,-0.17,Neutral,0.44,0.54,El Nino,Neutral,True,True,True,val
2014-08,2014,8,-0.03,0.11,0.23,-0.06,0.23,0.32,-0.62,-0.38,0.0467,0.108,0.03,-0.35,-0.866,-0.5,0.41,-0.17,Neutral,0.75,0.71,El Nino,Neutral,True,True,True,val
2014-09,2014,9,0.29,0.28,-0.1,-0.03,-0.06,0.23,-0.28,-0.18,0.0667,0.15,0.32,0.06,-1.0,-0.0,0.23,0.0,Neutral,0.71,0.77,El Nino,Neutral,True,True,True,val
2014-10,2014,10,0.44,0.54,0.11,0.29,-0.03,-0.06,0.08,-0.2,0.2333,0.174,0.15,0.5,-0.866,0.5,-0.1,0.41,Neutral,0.51,0.69,El Nino,Neutral,True,True,True,val
2014-11,2014,11,0.75,0.71,0.37,0.44,0.29,-0.03,0.32,-0.14,0.4933,0.278,0.31,0.78,-0.5,0.866,0.11,0.23,Neutral,0.42,0.61,El Nino,Neutral,True,True,True,val
2014-12,2014,12,0.71,0.77,0.35,0.75,0.44,0.29,0.23,-0.17,0.6333,0.432,-0.04,0.42,-0.0,1.0,0.37,-0.1,El Nino,0.47,0.65,El Nino,El Nino,True,True,True,val
2015-01,2015,1,0.51,0.69,0.23,0.71,0.75,0.44,-0.06,-0.49,0.6567,0.54,-0.2,0.07,0.5,0.866,0.35,0.11,El Nino,0.7,0.81,El Nino,El Nino,True,True,True,test
2015-02,2015,2,0.42,0.61,0.06,0.51,0.71,0.75,-0.03,-0.62,0.5467,0.566,-0.09,-0.33,0.866,0.5,0.23,0.37,El Nino,0.92,1.02,El Nino,El Nino,True,True,True,test
2015-03,2015,3,0.47,0.65,0.15,0.42,0.51,0.71,0.29,-0.28,0.4667,0.572,0.05,-0.24,1.0,0.0,0.06,0.35,Neutral,1.18,1.25,El Nino,Neutral,True,True,True,test
2015-04,2015,4,0.7,0.81,0.31,0.47,0.42,0.51,0.44,0.08,0.53,0.562,0.23,0.19,0.866,-0.5,0.15,0.23,El Nino,1.46,1.57,El Nino,El Nino,True,True,True,test
2015-05,2015,5,0.92,1.02,0.95,0.7,0.47,0.42,0.75,0.32,0.6967,0.604,0.22,0.5,0.5,-0.866,0.31,0.06,El Nino,1.93,1.91,El Nino,El Nino,True,True,True,test
2015-06,2015,6,1.18,1.25,1.9,0.92,0.7,0.47,0.71,0.23,0.9333,0.738,0.26,0.71,0.0,-1.0,0.95,0.15,El Nino,2.21,2.21,El Nino,El Nino,True,True,True,test
2015-07,2015,7,1.46,1.57,1.79,1.18,0.92,0.7,0.51,-0.06,1.1867,0.946,0.28,0.76,-0.5,-0.866,1.9,0.31,El Nino,2.36,2.47,El Nino,El Nino,True,True,True,test
2015-08,2015,8,1.93,1.91,1.95,1.46,1.18,0.92,0.42,-0.03,1.5233,1.238,0.47,1.01,-0.866,-0.5,1.79,0.95,El Nino,2.72,2.64,El Nino,El Nino,True,True,True,test
2015-09,2015,9,2.21,2.21,2.24,1.93,1.46,1.18,0.47,0.29,1.8667,1.54,0.28,1.03,-1.0,-0.0,1.95,1.9,El Nino,2.66,2.75,El Nino,El Nino,True,True,True,test
2015-10,2015,10,2.36,2.47,2.15,2.21,1.93,1.46,0.7,0.44,2.1667,1.828,0.15,0.9,-0.866,0.5,2.24,1.79,El Nino,2.57,2.63,El Nino,El Nino,True,True,True,test
2015-11,2015,11,2.72,2.64,1.93,2.36,2.21,1.93,0.92,0.75,2.43,2.136,0.36,0.79,-0.5,0.866,2.15,1.95,El Nino,2.26,2.28,El Nino,El Nino,True,True,True,test
2015-12,2015,12,2.66,2.75,1.93,2.72,2.36,2.21,1.18,0.71,2.58,2.376,-0.06,0.45,-0.0,1.0,1.93,2.24,El Nino,1.62,1.71,El Nino,El Nino,True,True,True,test
2016-01,2016,1,2.57,2.63,1.93,2.66,2.72,2.36,1.46,0.51,2.65,2.504,-0.09,0.21,0.5,0.866,1.93,2.15,El Nino,0.91,1.05,El Nino,El Nino,True,True,True,test
2016-02,2016,2,2.26,2.28,1.8,2.57,2.66,2.72,1.93,0.42,2.4967,2.514,-0.31,-0.46,0.866,0.5,1.93,1.93,El Nino,0.3,0.49,Neutral,El Nino,True,True,True,test
2016-03,2016,3,1.62,1.71,1.32,2.26,2.57,2.66,2.21,0.47,2.15,2.366,-0.64,-1.04,1.0,0.0,1.8,1.93,El Nino,-0.03,0.0,Neutral,El Nino,True,True,True,test
2016-04,2016,4,0.91,1.05,1.32,1.62,2.26,2.57,2.36,0.7,1.5967,2.004,-0.71,-1.66,0.866,-0.5,1.32,1.93,El Nino,-0.48,-0.31,Neutral,El Nino,True,True,True,test
2016-05,2016,5,0.3,0.49,1.24,0.91,1.62,2.26,2.72,0.92,0.9433,1.532,-0.61,-1.96,0.5,-0.866,1.32,1.8,El Nino,-0.58,-0.5,La Nina,El Nino,True,True,True,test
2016-06,2016,6,-0.03,0.0,0.35,0.3,0.91,1.62,2.66,1.18,0.3933,1.012,-0.33,-1.65,0.0,-1.0,1.24,1.32,Neutral,-0.58,-0.58,La Nina,Neutral,True,True,True,test
2016-07,2016,7,-0.48,-0.31,-0.54,-0.03,0.3,0.91,2.57,1.46,-0.07,0.464,-0.45,-1.39,-0.5,-0.866,0.35,1.32,Neutral,-0.74,-0.64,La Nina,Neutral,True,True,True,test
2016-08,2016,8,-0.58,-0.5,-0.26,-0.48,-0.03,0.3,2.26,1.93,-0.3633,0.024,-0.1,-0.88,-0.866,-0.5,-0.54,1.24,Neutral,-0.76,-0.6,La Nina,Neutral,True,True,True,test
2016-09,2016,9,-0.58,-0.58,-0.29,-0.58,-0.48,-0.03,1.62,2.21,-0.5467,-0.274,0.0,-0.55,-1.0,-0.0,-0.26,0.35,La Nina,-0.5,-0.45,Neutral,La Nina,True,True,True,test
2016-10,2016,10,-0.74,-0.64,-0.53,-0.58,-0.58,-0.48,0.91,2.36,-0.6333,-0.482,-0.16,-0.26,-0.866,0.5,-0.29,-0.54,La Nina,-0.43,-0.19,Neutral,La Nina,True,True,True,test
2016-11,2016,11,-0.76,-0.6,-0.47,-0.74,-0.58,-0.58,0.3,2.72,-0.6933,-0.628,-0.02,-0.18,-0.5,0.866,-0.53,-0.26,La Nina,-0.08,-0.02,Neutral,La Nina,True,True,True,test
2016-12,2016,12,-0.5,-0.45,-0.37,-0.76,-0.74,-0.58,-0.03,2.66,-0.6667,-0.632,0.26,0.08,-0.0,1.0,-0.47,-0.29,La Nina,0.03,0.18,Neutral,La Nina,True,True,True,test
2017-01,2017,1,-0.43,-0.19,-0.42,-0.5,-0.76,-0.74,-0.48,2.57,-0.5633,-0.602,0.07,0.31,0.5,0.866,-0.37,-0.53,La Nina,0.22,0.31,Neutral,La Nina,True,True,True,test
2017-02,2017,2,-0.08,-0.02,-0.41,-0.43,-0.5,-0.76,-0.58,2.26,-0.3367,-0.502,0.35,0.68,0.866,0.5,-0.42,-0.47,Neutral,0.37,0.4,Neutral,Neutral,True,True,True,test
2017-03,2017,3,0.03,0.18,-0.58,-0.08,-0.43,-0.5,-0.58,1.62,-0.16,-0.348,0.11,0.53,1.0,0.0,-0.41,-0.37,Neutral,0.34,0.39,Neutral,Neutral,True,True,True,test
2017-04,2017,4,0.22,0.31,-0.19,0.03,-0.08,-0.43,-0.74,0.91,0.0567,-0.152,0.19,0.65,0.866,-0.5,-0.58,-0.42,Neutral,0.25,0.19,Neutral,Neutral,True,True,True,test
2017-05,2017,5,0.37,0.4,0.2,0.22,0.03,-0.08,-0.76,0.3,0.2067,0.022,0.15,0.45,0.5,-0.866,-0.19,-0.41,Neutral,-0.16,-0.07,Neutral,Neutral,True,True,True,test
2017-06,2017,6,0.34,0.39,-0.23,0.37,0.22,0.03,-0.5,-0.03,0.31,0.176,-0.03,0.31,0.0,-1.0,0.2,-0.58,Neutral,-0.43,-0.34,Neutral,Neutral,True,True,True,test
2017-07,2017,7,0.25,0.19,-0.63,0.34,0.37,0.22,-0.43,-0.48,0.32,0.242,-0.09,0.03,-0.5,-0.866,-0.23,-0.19,Neutral,-0.56,-0.6,La Nina,Neutral,True,True,True,test
2017-08,2017,8,-0.16,-0.07,-0.72,0.25,0.34,0.37,-0.08,-0.58,0.1433,0.204,-0.41,-0.53,-0.866,-0.5,-0.63,0.2,Neutral,-0.97,-0.77,La Nina,Neutral,True,True,True,test
2017-09,2017,9,-0.43,-0.34,-0.73,-0.16,0.25,0.34,0.03,-0.58,-0.1133,0.074,-0.27,-0.77,-1.0,-0.0,-0.72,-0.23,Neutral,-0.98,-0.86,La Nina,Neutral,True,True,True,test
2017-10,2017,10,-0.56,-0.6,-0.59,-0.43,-0.16,0.25,0.22,-0.74,-0.3833,-0.112,-0.13,-0.81,-0.866,0.5,-0.73,-0.63,Neutral,-0.98,-0.77,La Nina,Neutral,True,True,True,test
2017-11,2017,11,-0.97,-0.77,-0.62,-0.56,-0.43,-0.16,0.37,-0.76,-0.6533,-0.374,-0.41,-0.81,-0.5,0.866,-0.59,-0.72,La Nina,-0.78,-0.71,La Nina,La Nina,True,True,True,test
2017-12,2017,12,-0.98,-0.86,-0.74,-0.97,-0.56,-0.43,0.34,-0.5,-0.8367,-0.62,-0.01,-0.55,-0.0,1.0,-0.62,-0.73,La Nina,-0.8,-0.57,La Nina,La Nina,True,True,True,test
2018-01,2018,1,-0.98,-0.77,-0.79,-0.98,-0.97,-0.56,0.25,-0.43,-0.9767,-0.784,0.0,-0.42,0.5,0.866,-0.74,-0.59,La Nina,-0.51,-0.39,Neutral,La Nina,True,True,True,test
2018-02,2018,2,-0.78,-0.71,-0.71,-0.98,-0.98,-0.97,-0.16,-0.08,-0.9133,-0.854,0.2,0.19,0.866,0.5,-0.79,-0.62,La Nina,-0.2,-0.13,Neutral,La Nina,True,True,True,test
2018-03,2018,3,-0.8,-0.57,-0.8,-0.78,-0.98,-0.98,-0.43,0.03,-0.8533,-0.902,-0.02,0.18,1.0,0.0,-0.71,-0.74,La Nina,0.04,0.06,Neutral,La Nina,True,True,True,test
2018-04,2018,4,-0.51,-0.39,-1.32,-0.8,-0.78,-0.98,-0.56,0.22,-0.6967,-0.81,0.29,0.47,0.866,-0.5,-0.8,-0.79,La Nina,0.12,0.14,Neutral,La Nina,True,True,True,test
2018-05,2018,5,-0.2,-0.13,-0.94,-0.51,-0.8,-0.78,-0.97,0.37,-0.5033,-0.654,0.31,0.58,0.5,-0.866,-1.32,-0.71,La Nina,0.09,0.27,Neutral,La Nina,True,True,True,test
2018-06,2018,6,0.04,0.06,-0.51,-0.2,-0.51,-0.8,-0.98,0.34,-0.2233,-0.45,0.24,0.84,0.0,-1.0,-0.94,-0.8,Neutral,0.47,0.53,El Nino,Neutral,True,True,True,test
2018-07,2018,7,0.12,0.14,-0.05,0.04,-0.2,-0.51,-0.98,0.25,-0.0133,-0.27,0.08,0.63,-0.5,-0.866,-0.51,-1.32,Neutral,0.9,0.81,El Nino,Neutral,True,True,True,test
2018-08,2018,8,0.09,0.27,0.47,0.12,0.04,-0.2,-0.78,-0.16,0.0833,-0.092,-0.03,0.29,-0.866,-0.5,-0.05,-0.94,Neutral,0.9,0.97,El Nino,Neutral,True,True,True,test
2018-09,2018,9,0.47,0.53,0.62,0.09,0.12,0.04,-0.8,-0.43,0.2267,0.104,0.38,0.43,-1.0,-0.0,0.47,-0.51,Neutral,0.89,0.92,El Nino,Neutral,True,True,True,test
2018-10,2018,10,0.9,0.81,0.52,0.47,0.09,0.12,-0.51,-0.56,0.4867,0.324,0.43,0.78,-0.866,0.5,0.62,-0.05,Neutral,0.65,0.89,El Nino,Neutral,True,True,True,test
2018-11,2018,11,0.9,0.97,0.33,0.9,0.47,0.09,-0.2,-0.97,0.7567,0.496,0.0,0.81,-0.5,0.866,0.52,0.47,El Nino,0.71,0.86,El Nino,El Nino,True,True,True,test
2018-12,2018,12,0.89,0.92,0.18,0.9,0.9,0.47,0.04,-0.98,0.8967,0.65,-0.01,0.42,-0.0,1.0,0.33,0.62,El Nino,0.81,0.84,El Nino,El Nino,True,True,True,test
2019-01,2019,1,0.65,0.89,0.09,0.89,0.9,0.9,0.12,-0.98,0.8133,0.762,-0.24,-0.25,0.5,0.866,0.18,0.52,El Nino,0.62,0.77,El Nino,El Nino,True,True,True,test
2019-02,2019,2,0.71,0.86,0.5,0.65,0.89,0.9,0.09,-0.78,0.75,0.81,0.06,-0.19,0.866,0.5,0.09,0.33,El Nino,0.55,0.64,El Nino,El Nino,True,True,True,test
2019-03,2019,3,0.81,0.84,0.76,0.71,0.65,0.89,0.47,-0.8,0.7233,0.792,0.1,-0.08,1.0,0.0,0.5,0.18,El Nino,0.45,0.52,El Nino,El Nino,True,True,True,test
2019-04,2019,4,0.62,0.77,0.3,0.81,0.71,0.65,0.9,-0.51,0.7133,0.736,-0.19,-0.03,0.866,-0.5,0.76,0.09,El Nino,0.35,0.33,Neutral,El Nino,True,True,True,test
2019-05,2019,5,0.55,0.64,0.23,0.62,0.81,0.71,0.9,-0.2,0.66,0.668,-0.07,-0.16,0.5,-0.866,0.3,0.5,El Nino,0.04,0.19,Neutral,El Nino,True,True,True,test
2019-06,2019,6,0.45,0.52,0.35,0.55,0.62,0.81,0.89,0.04,0.54,0.628,-0.1,-0.36,0.0,-1.0,0.23,0.76,El Nino,0.03,0.23,Neutral,El Nino,True,True,True,test
2019-07,2019,7,0.35,0.33,0.3,0.45,0.55,0.62,0.65,0.12,0.45,0.556,-0.1,-0.27,-0.5,-0.866,0.35,0.3,Neutral,0.48,0.39,Neutral,Neutral,True,True,True,test
2019-08,2019,8,0.04,0.19,0.32,0.35,0.45,0.55,0.71,0.09,0.28,0.402,-0.31,-0.51,-0.866,-0.5,0.3,0.23,Neutral,0.52,0.58,El Nino,Neutral,True,True,True,test
2019-09,2019,9,0.03,0.23,0.16,0.04,0.35,0.45,0.81,0.47,0.14,0.284,-0.01,-0.42,-1.0,-0.0,0.32,0.35,Neutral,0.52,0.66,El Nino,Neutral,True,True,True,test
2019-10,2019,10,0.48,0.39,0.31,0.03,0.04,0.35,0.62,0.9,0.1833,0.27,0.45,0.13,-0.866,0.5,0.16,0.3,Neutral,0.6,0.64,El Nino,Neutral,True,True,True,test
2019-11,2019,11,0.52,0.58,0.47,0.48,0.03,0.04,0.55,0.9,0.3433,0.284,0.04,0.48,-0.5,0.866,0.31,0.32,Neutral,0.37,0.63,El Nino,Neutral,True,True,True,test
2019-12,2019,12,0.52,0.66,0.36,0.52,0.48,0.03,0.45,0.89,0.5067,0.318,0.0,0.49,-0.0,1.0,0.47,0.16,El Nino,0.48,0.53,El Nino,El Nino,True,True,True,test
2020-01,2020,1,0.6,0.64,0.24,0.52,0.52,0.48,0.35,0.65,0.5467,0.43,0.08,0.12,0.5,0.866,0.36,0.31,El Nino,0.36,0.3,Neutral,El Nino,True,True,True,test
2020-02,2020,2,0.37,0.63,0.26,0.6,0.52,0.52,0.04,0.71,0.4967,0.498,-0.23,-0.15,0.866,0.5,0.24,0.47,Neutral,-0.27,0.01,Neutral,Neutral,True,True,True,test
2020-03,2020,3,0.48,0.53,0.13,0.37,0.6,0.52,0.03,0.81,0.4833,0.498,0.11,-0.04,1.0,0.0,0.26,0.36,Neutral,-0.34,-0.23,Neutral,Neutral,True,True,True,test
2020-04,2020,4,0.36,0.3,-0.15,0.48,0.37,0.6,0.48,0.62,0.4033,0.466,-0.12,-0.24,0.866,-0.5,0.13,0.24,Neutral,-0.3,-0.36,Neutral,Neutral,True,True,True,test
2020-05,2020,5,-0.27,0.01,-0.23,0.36,0.48,0.37,0.52,0.55,0.19,0.308,-0.63,-0.64,0.5,-0.866,-0.15,0.26,Neutral,-0.59,-0.53,La Nina,Neutral,True,True,True,test
2020-06,2020,6,-0.34,-0.23,-0.68,-0.27,0.36,0.48,0.52,0.45,-0.0833,0.12,-0.07,-0.82,0.0,-1.0,-0.23,0.13,Neutral,-0.83,-0.85,La Nina,Neutral,True,True,True,test
2020-07,2020,7,-0.3,-0.36,-0.94,-0.34,-0.27,0.36,0.6,0.35,-0.3033,-0.014,0.04,-0.66,-0.5,-0.866,-0.68,-0.15,Neutral,-1.26,-1.12,La Nina,Neutral,True,True,True,test
2020-08,2020,8,-0.59,-0.53,-0.96,-0.3,-0.34,-0.27,0.37,0.04,-0.41,-0.228,-0.29,-0.32,-0.866,-0.5,-0.94,-0.23,Neutral,-1.42,-1.2,La Nina,Neutral,True,True,True,test
2020-09,2020,9,-0.83,-0.85,-1.15,-0.59,-0.3,-0.34,0.48,0.03,-0.5733,-0.466,-0.24,-0.49,-1.0,-0.0,-0.96,-0.68,La Nina,-1.15,-1.08,La Nina,La Nina,True,True,True,test
2020-10,2020,10,-1.26,-1.12,-1.17,-0.83,-0.59,-0.3,0.36,0.48,-0.8933,-0.664,-0.43,-0.96,-0.866,0.5,-1.15,-0.94,La Nina,-1.0,-0.91,La Nina,La Nina,True,True,True,test
2020-11,2020,11,-1.42,-1.2,-1.13,-1.26,-0.83,-0.59,-0.27,0.52,-1.17,-0.88,-0.16,-0.83,-0.5,0.866,-1.17,-0.96,La Nina,-1.0,-0.79,La Nina,La Nina,True,True,True,test
2020-12,2020,12,-1.15,-1.08,-1.14,-1.42,-1.26,-0.83,-0.34,0.52,-1.2767,-1.05,0.27,-0.32,-0.0,1.0,-1.13,-1.15,La Nina,-0.8,-0.71,La Nina,La Nina,True,True,True,test
2021-01,2021,1,-1.0,-0.91,-1.2,-1.15,-1.42,-1.26,-0.3,0.6,-1.19,-1.132,0.15,0.26,0.5,0.866,-1.14,-1.17,La Nina,-0.72,-0.55,La Nina,La Nina,True,True,True,test
2021-02,2021,2,-1.0,-0.79,-0.96,-1.0,-1.15,-1.42,-0.59,0.37,-1.05,-1.166,0.0,0.42,0.866,0.5,-1.2,-1.13,La Nina,-0.46,-0.39,Neutral,La Nina,True,True,True,test
2021-03,2021,3,-0.8,-0.71,-0.79,-1.0,-1.0,-1.15,-0.83,0.48,-0.9333,-1.074,0.2,0.35,1.0,0.0,-0.96,-1.14,La Nina,-0.28,-0.3,Neutral,La Nina,True,True,True,test
2021-04,2021,4,-0.72,-0.55,-0.95,-0.8,-1.0,-1.0,-1.26,0.36,-0.84,-0.934,0.08,0.28,0.866,-0.5,-0.79,-1.2,La Nina,-0.39,-0.35,Neutral,La Nina,True,True,True,test
2021-05,2021,5,-0.46,-0.39,-1.07,-0.72,-0.8,-1.0,-1.42,-0.27,-0.66,-0.796,0.26,0.54,0.5,-0.866,-0.95,-0.96,La Nina,-0.53,-0.45,Neutral,La Nina,True,True,True,test
2021-06,2021,6,-0.28,-0.3,-1.05,-0.46,-0.72,-0.8,-1.15,-0.34,-0.4867,-0.652,0.18,0.52,0.0,-1.0,-1.07,-0.79,Neutral,-0.55,-0.63,La Nina,Neutral,True,True,True,test
2021-07,2021,7,-0.39,-0.35,-1.44,-0.28,-0.46,-0.72,-1.0,-0.3,-0.3767,-0.53,-0.11,0.33,-0.5,-0.866,-1.05,-0.95,Neutral,-0.94,-0.76,La Nina,Neutral,True,True,True,test
2021-08,2021,8,-0.53,-0.45,-1.29,-0.39,-0.28,-0.46,-1.0,-0.59,-0.4,-0.476,-0.14,-0.07,-0.866,-0.5,-1.44,-1.07,Neutral,-0.94,-0.91,La Nina,Neutral,True,True,True,test
2021-09,2021,9,-0.55,-0.63,-1.37,-0.53,-0.39,-0.28,-0.8,-0.83,-0.49,-0.442,-0.02,-0.27,-1.0,-0.0,-1.29,-1.05,Neutral,-1.06,-0.87,La Nina,Neutral,True,True,True,test
2021-10,2021,10,-0.94,-0.76,-1.46,-0.55,-0.53,-0.39,-0.72,-1.26,-0.6733,-0.538,-0.39,-0.55,-0.866,0.5,-1.37,-1.44,La Nina,-0.94,-0.82,La Nina,La Nina,True,True,True,test
2021-11,2021,11,-0.94,-0.91,-1.39,-0.94,-0.55,-0.53,-0.46,-1.42,-0.81,-0.67,0.0,-0.41,-0.5,0.866,-1.46,-1.29,La Nina,-0.89,-0.79,La Nina,La Nina,True,True,True,test
2021-12,2021,12,-1.06,-0.87,-1.2,-0.94,-0.94,-0.55,-0.28,-1.15,-0.98,-0.804,-0.12,-0.51,-0.0,1.0,-1.39,-1.37,La Nina,-0.97,-0.86,La Nina,La Nina,True,True,True,test
2022-01,2022,1,-0.94,-0.82,-1.01,-1.06,-0.94,-0.94,-0.39,-1.0,-0.98,-0.886,0.12,0.0,0.5,0.866,-1.2,-1.46,La Nina,-1.11,-0.95,La Nina,La Nina,True,True,True,test
2022-02,2022,2,-0.89,-0.79,-0.98,-0.94,-1.06,-0.94,-0.53,-1.0,-0.9633,-0.954,0.05,0.05,0.866,0.5,-1.01,-1.39,La Nina,-1.11,-0.9,La Nina,La Nina,True,True,True,test
2022-03,2022,3,-0.97,-0.86,-1.31,-0.89,-0.94,-1.06,-0.55,-0.8,-0.9333,-0.96,-0.08,0.09,1.0,0.0,-0.98,-1.2,La Nina,-0.75,-0.78,La Nina,La Nina,True,True,True,test
2022-04,2022,4,-1.11,-0.95,-1.6,-0.97,-0.89,-0.94,-0.94,-0.72,-0.99,-0.994,-0.14,-0.17,0.866,-0.5,-1.31,-1.01,La Nina,-0.69,-0.76,La Nina,La Nina,True,True,True,test
